,slug,product_id
119,/air-jordan-12-retro-gym-red-2018,4dc1d750-5195-44c0-ae66-23e3c5d04152
120,/air-jordan-1-mid-white-black-gs,cb091ab2-a9b6-4893-b21a-0a29ed330aa8
121,/air-jordan-11-retro-concord-2018-gs,610ee167-e381-4925-953a-49efcde2ebb0
122,/air-jordan-1-retro-high-aleali-may-multi-color-w,7528231b-dd55-423b-958e-94ae85be4a24
123,/air-jordan-1-mid-top-3-gs,62d4792b-11b4-4197-b429-5a205dd5e5c1
124,/air-jordan-3-retro-mocha-2018,ac230b9d-a98b-4cb0-8a31-990a13565940
125,/air-jordan-1-mid-white-black,5c5d3150-983f-454f-aa43-03d59d2edc7c
126,/air-jordan-1-mid-pink-foam-gs,27eac8da-ba70-465a-93ac-42ee1b363082
127,/air-jordan-1-retro-high-chicago-crystal-ps,6f58e588-7174-492a-ab78-ced1a6fc03c5
128,/air-jordan-12-retro-winter-black,8348444b-b14b-4a2c-8cf3-c8a47184df27
129,/air-jordan-1-retro-high-court-purple,2187a869-4125-454f-a6df-f4efeda8baea
130,/air-jordan-1-mid-white-black-hyper-pink-gs,ed4e53ce-5966-4477-a708-7c8669639a05
131,/air-jordan-1-mid-pine-green-gs,96fd47d0-1b29-4268-9356-5aed1ab75dcf
132,/air-jordan-1-retro-high-chicago-crystal-td,62c3caa7-ea60-4b26-855b-81050d5a2a27
133,/air-jordan-10-retro-orlando,43052e53-851e-45e9-a29b-099685f75145
134,/air-jordan-11-retro-prom-night,9358197f-94ec-43d0-9ee9-ac9ffc2b81fd
135,/air-jordan-4-retro-tattoo-singles-day-2018,83e8b7bd-386e-47c1-b00b-3b1c613b936f
136,/air-jordan-11-retro-cleat-concord,b0929983-962e-4e93-9c2e-4da86f1c83d4
137,/air-jordan-5-retro-international-flight,8b803da9-de89-45f1-b119-d0a8f9e97609
138,/air-jordan-13-retro-low-clot-sepia-stone,6e5bd222-64b2-4cc8-93ac-c8a113eb0870
139,/air-jordan-1-mid-gym-red-black,60091bd8-9b21-4fd9-b6a4-fb11c706807c
140,/air-jordan-6-retro-tinker,b116ad16-ef4e-4e75-a6b8-a222e90ac017
141,/air-jordan-5-retro-paris-saint-germain,445f3a35-78bc-46d8-94ea-361bfce0caf0
142,/air-jordan-19-retro-white-flint-grey,63fda0b0-8222-42a9-b858-615328394700
143,/air-jordan-3-retro-black-cement-2018-gs,ec6dd9ea-46a8-44b6-8bd3-18b569cb4bdc
144,/air-jordan-5-retro-satin-bred,d09cfcf1-b609-4e59-b50f-15e5cc3434ef
145,/air-jordan-11-retro-low-emerald-gs,9fdf0ba9-e35d-4571-8e4f-8a02e844523f
146,/air-jordan-12-retro-international-pack,0affdd73-3e37-48b6-aa3c-6a4fe6623663
147,/jordan-4-retro-white-cement-2016,bdbd4a40-744a-467d-b7a1-ae5c76a1d91b
148,/air-jordan-6-retro-diffused-blue,81864c9c-ed40-4c47-a386-057197ea0f5f
149,/air-jordan-3-retro-chlorophyll,b40a3d9b-7d7a-42e3-84d0-58bc639bf372
150,/air-jordan-1-retro-high-court-purple-gs,59097106-fa4c-4e59-8e18-8853b0ee7209
151,/air-jordan-1-retro-high-neutral-grey-hyper-crimson,e3807016-ae5c-46f2-9c48-ba3357508fd1
152,/air-jordan-11-retro-low-derek-jeter-re2pect,58aae681-4519-49f7-a336-df5849599a41
153,/air-jordan-3-retro-katrina,48feafd2-ec9f-4d9e-a5ed-447757d7a91d
154,/air-jordan-4-retro-laser-black-gum,d6f18fed-67d3-480c-9494-882e905044ab
155,/jordan-11-retro-72-10,401a55df-65e4-4e83-9b85-f5054d3f7b85
156,/air-jordan-4-retro-motorsports-gs,350d1984-ad8d-4f1d-a17d-99d7708bd724
157,/air-jordan-9-retro-bred-patent,5e99c181-b8d1-40c6-a502-b3cbfbc660e1
158,/air-jordan-1-retro-high-wheat,f4af0a56-c2b3-4534-bf9e-a4a39598aa06
159,/air-jordan-10-retro-tinker,3b29f1b3-cf1d-4518-8b8f-9b2453ddc701
160,/air-jordan-1-retro-high-paris-saint-germain,81f3640b-df15-4eca-b1a2-3a7ea9b6fe61
161,/air-jordan-8-retro-south-beach,e2999f8c-b397-4dd0-86ca-fbd88d0d3dda
162,/air-jordan-1-mid-gym-red-black-gs,569ddb6d-9008-4228-92d9-63cc0d28f752
163,/air-jordan-1-mid-black-cone,9585def1-da84-4fca-981a-4f15c50be5d7
164,/air-jordan-legacy-312-tech-challenge-2-hot-lava,479bfdbf-aebd-440e-b61c-bd91a80c06c9
165,/air-jordan-1-mid-south-beach,a32838b9-40a8-4bb5-ad47-fae7116adaca
166,/air-jordan-10-retro-shadow-2018,45dfe9f2-f4a7-4bb4-862c-d4104de4d052
167,/air-jordan-legacy-312-elephant-print-bred,d327fa03-401e-4a52-ba68-99701c21a3af
168,/air-jordan-12-retro-winter-black-gs,31d79eda-32db-4a02-9f41-3e352fe743fd
169,/air-jordan-3-retro-pure-2018,2c2072a7-0bb1-431f-bf74-f40e80c95db0
170,/jordan-8-retro-aqua-2015,0ce94034-afb4-410f-9be7-9cd951225515
171,/jordan-12-retro-flu-game-2016,265eca11-aff7-4fb9-9501-30ed7100ecd6
172,/air-jordan-14-retro-last-shot-2018,f6179a7a-7b21-41a5-87bf-885268f78e04
173,/air-jordan-11-retro-platinum-tint-gs,c426719b-8717-4117-a9a7-bf8a74d2ba8a
174,/air-jordan-4-retro-pure-money-2017,bae0044d-d550-41b4-854d-f59dca79af60
175,/air-jordan-13-retro-low-clot-black,667f06a6-8608-4a49-a1c0-d0e4a1ad4f79
176,/air-jordan-1-mid-black-dark-concord,cef26a49-eadc-4cd4-8c6f-f026f55cfb5b
177,/air-jordan-1-mid-white-plaid-gs,ddf69bab-92d7-47bd-bb58-7df7adaa2ab6
178,/air-jordan-12-retro-gym-red-2018-gs,748fe793-8ceb-41fa-8511-bc1ea1ea8425
179,/air-jordan-11-retro-low-university-blue,1550830c-a412-4cb3-80d5-fa1c369e41b9
180,/jordan-7-retro-hare-2015,a297d9e7-5b8c-4b38-9e76-a95ea1661fb8
181,/air-jordan-15-retro-doernbecher-2018,087a6c69-e19f-4ec5-996d-e5682f660424
182,/air-jordan-1-retro-all-star-2017,86b3e2d9-717f-44a8-9c9e-ae56c51020e8
183,/jordan-12-retro-french-blue-2016,20bc360e-1273-4f67-a35c-e3982927ac96
184,/air-jordan-future-premium-black-infrared-23-2018,57eee7c0-b3e3-4adb-9d68-598f37b4b3c0
185,/air-jordan-11-retro-concord-2018-ps,9fcb4852-cdf3-4b77-a4c1-92878ad60138
186,/air-jordan-1-retro-high-la-black-gold,a946deca-ca4e-4b4b-88f8-3c00d5fc8d11
187,/air-jordan-1-mid-white-black-fuchsia-blast-gs,7d93e601-237d-41af-b56b-c2e482d746ce
188,/jordan-6-retro-maroon-2015,39dd0ac5-1d41-494a-9740-846e8f68120e
189,/air-jordan-1-retro-high-off-white-white,106cf74a-d00e-4d0d-a25a-e8821db1ed7f
190,/air-jordan-future-phantom,9e61b12f-4aa9-425e-b078-1c0eb99ceb01
191,/air-jordan-1-mid-south-beach-gs,37611aed-0024-420d-ac81-591331c9aa63
192,/air-jordan-10-retro-light-smoke-grey,ea573db8-770c-48b6-b2d2-108090d8dfd8
193,/air-jordan-4-motorsports,038787c2-2b85-4708-85b9-60d0c72f4563
194,/air-jordan-3-retro-flyknit-black,f4fc77ac-8af9-4757-81b2-da94f3d37287
195,/air-jordan-12-retro-chinese-new-year-2019-gs,00e9d85c-1bac-4f94-97a6-1a3a4dba6341
196,/jordan-6-retro-infrared-white-2014,e2822259-552f-45cb-b679-4be54c81c4d8
197,/air-jordan-1-mid-equality-2019,7dacfc4f-3895-49e6-8ecb-79a4e08ff2c3
198,/air-jordan-5-retro-wings,c1453e36-3949-48d4-bdb9-ce3810450449
199,/air-jordan-1-retro-high-bred-toe-gs,4053dae1-1d85-424a-a083-85b5ed834023
200,/air-jordan-legacy-312-rookie-of-the-year,f61eee3c-0a54-46c7-be01-19f2fb01458b
201,/air-jordan-1-retro-mid-black-dark-grey,2278b0f6-a1bc-47df-b985-e1a629e6e16c
202,/air-jordan-3-retro-awok-vogue-black-w,26f8ce59-32e6-4983-8972-9d03df2f3d0a
203,/air-jordan-10-retro-russell-westbrook-class-of-2006,afa5fb0f-2d2f-42b5-8e1f-5960a7fa47e8
204,/air-jordan-1-mid-hornets,1a444021-2ff3-4817-9a31-56ca05d6f115
